date,rain,obs_flow,et,temp
2010-04-26,21.56,51.457,2.39,12.33
2010-04-27,12.73,139.3,2.36,8.2
2010-04-28,4.89,161.08,1.95,5.23
2010-04-29,1.46,126.901,3.35,7.67
2010-04-30,0.08,100.246,2.95,9.13
2010-05-01,0,85.799,4.05,10.47
2010-05-02,0,79.292,4.55,13.94
2010-05-03,0.95,65.746,2.76,16
2010-05-04,0,65.948,3.55,20.1
2010-05-05,0,56.981,3.58,18.57
2010-05-06,6.89,61.764,3.55,16.13
2010-05-07,0,52.707,5.78,15.83
2010-05-08,0,48.366,4.67,15.57
2010-05-09,0,39.808,3.61,16.53
2010-05-10,0.07,35.103,3.69,15.37
2010-05-11,5.4,40.271,1.94,9.73
2010-05-12,0.05,35.714,3.12,11.2
2010-05-13,0,31.265,3.12,13.03
2010-05-14,0,22.714,4.47,14.2
2010-05-15,0,18.2,3.53,14.5
2010-05-16,0,26.442,4.76,16.9
2010-05-17,0.09,18.276,4.52,19.2
2010-05-18,50.63,110.331,1.89,16.43
2010-05-19,1.35,184.478,4.35,18.5
2010-05-20,0.01,114.858,5.43,18.87
2010-05-21,0,124.771,4.97,20.1
2010-05-22,2.35,28.543,2.83,19.53
2010-05-23,29.52,187.067,2.24,13.9
2010-05-24,7.02,319.674,1.74,12.1
2010-05-25,8.15,227.8,2.24,13.9
2010-05-26,1.23,193.222,2.48,11.53
2010-05-27,0,147.254,4.09,14.53
2010-05-28,0,106.745,2.75,15.57
2010-05-29,0,88.261,2.91,16.87
2010-05-30,0,64.882,4.51,15.77
2010-05-31,0,54.074,3.63,13.83
2010-06-01,0,42.548,3.95,14.37
2010-06-02,0,38.267,4.81,15.73
2010-06-03,0,32.732,4.93,17.87
2010-06-04,0.06,26.196,4.98,19.9
2010-06-05,0.73,24.218,4.98,21.13
2010-06-06,0.55,3.461,4.25,22.07
2010-06-07,0,20.787,5.07,21.43
2010-06-08,0,18.668,5.35,20.63
2010-06-09,0,13.441,5.81,21.63
2010-06-10,0,17.941,5.75,22.03
2010-06-11,0.04,10.955,4.74,20.67
2010-06-12,14.48,26.871,2.11,17.53
2010-06-13,2.69,23.121,3.59,21.27
2010-06-14,1.88,26.774,2.62,20.83
2010-06-15,6.92,30.549,4,23.4
2010-06-16,0.05,19.393,3.79,21.3
2010-06-17,0,19.806,2.94,22.87
2010-06-18,0,19.804,5.18,24.1
2010-06-19,2.85,16.454,2.69,22.37
2010-06-20,8.32,19.84,4.08,22.9
2010-06-21,0.17,16.536,4.47,22.5
2010-06-22,0,16.779,3.89,20.47
2010-06-23,0,13.363,5.44,20.57
2010-06-24,0,10.316,5.65,21.37
2010-06-25,0,9.949,5.45,23
2010-06-26,0.17,6.495,2.94,20.93
2010-06-27,4.16,10.307,2.3,21.07
2010-06-28,0,10.342,4.63,23.93
2010-06-29,0.92,13.218,3.09,22.73
2010-06-30,0.35,10.813,2.59,22.7
2010-07-01,0,8.294,3.83,24.23
2010-07-02,13.98,15.029,2.13,21.33
2010-07-03,2.83,18.633,2.5,22.8
2010-07-04,0.09,25.728,4.28,25.23
2010-07-05,9.16,18.826,4.26,25.1
2010-07-06,1.96,14.943,4.35,23.87
2010-07-07,4.3,22.17,3.91,22.37
2010-07-08,2.17,18.89,3.35,22.33
2010-07-09,4.83,12.033,3.19,22.6
2010-07-10,0.03,5.258,3.68,23.37
2010-07-11,3.79,12.003,2.43,20.43
2010-07-12,0.53,16.104,3.92,22.63
2010-07-13,1.08,12.465,4.26,24.33
2010-07-14,0.34,14.527,3.94,23.03
2010-07-15,0,7.814,3.96,23.07
2010-07-16,32.1,28.535,2.62,23.53
2010-07-17,40.98,131.417,2.35,23.07
2010-07-18,8.41,233.702,3.46,25.4
2010-07-19,0.08,133.658,3.83,26.53
2010-07-20,0.03,74.173,4.29,26.27
2010-07-21,8.12,60.132,3.52,25.5
2010-07-22,0.41,55.376,3.51,26.4
2010-07-23,28.47,124.382,2.63,23.23
2010-07-24,0.04,121.293,3.52,25.13
2010-07-25,0.83,77.858,4.26,25.93
2010-07-26,1.16,56.858,3.51,24.93
2010-07-27,0.04,45.894,4.78,26.1
2010-07-28,0,39.444,4.48,25.5
2010-07-29,0.14,31.148,3.69,27.17
2010-07-30,0.36,28.312,2.68,25.07
2010-07-31,0,28.22,3.64,26.43
2010-08-01,0.17,23.386,3.94,27.93
2010-08-02,13.2,30.728,2.42,23.73
2010-08-03,0.33,34.381,2.46,23.4
2010-08-04,2.4,37.993,3.67,27
2010-08-05,14.84,56.389,4.18,28.37
2010-08-06,4.1,70.98,3.33,27.33
2010-08-07,13.5,85.929,2.3,25.2
2010-08-08,3.89,114.589,4.15,26.77
2010-08-09,0.84,82.097,4.45,27.27
2010-08-10,15.89,71.542,2.38,24.33
2010-08-11,2.22,79.08,2.54,25.13
2010-08-12,1.08,75.288,2.4,23.5
2010-08-13,47.72,332.041,2.18,23.43
2010-08-14,15.07,280.064,2.63,25.8
2010-08-15,82.87,1659.359,3.69,26
2010-08-16,0.04,499.135,2.35,23.43
2010-08-17,0,238.746,4.62,24.83
2010-08-18,8.07,169.594,3.77,24.63
2010-08-19,1.82,130.027,3.92,26.87
2010-08-20,0.15,98.812,4.05,27.5
2010-08-21,0,76.33,4.69,27.47
2010-08-22,0.12,67.376,4.34,26.97
2010-08-23,30.29,85.604,2.42,24.9
2010-08-24,15.07,245.98,2.1,23.2
2010-08-25,40.39,322.911,1.76,19.37
2010-08-26,29.26,797.256,2.07,21.73
2010-08-27,0.45,462.153,3.22,24.87
2010-08-28,3.39,254.994,2.32,24.7
2010-08-29,27.6,287.714,2.28,24.57
2010-08-30,1.73,316.163,3.47,24.73
2010-08-31,0.82,201.226,2.33,23.77
2010-09-01,9.57,176.569,3.38,25.7
2010-09-02,26.38,287.119,2.38,23.4
2010-09-03,1.89,327.327,2.48,24.8
2010-09-04,0,223.699,3.68,25.87
2010-09-05,8.56,166.112,3.15,25.87
2010-09-06,12.01,166.816,1.96,23.17
2010-09-07,0.08,167.486,3.61,22.17
2010-09-08,0.16,124.774,2.65,19.13
2010-09-09,30.09,119.384,1.8,18.8
2010-09-10,97.22,1382.971,1.65,21.4
2010-09-11,61.36,2210.549,1.65,20.13
2010-09-12,40.9,1568.634,1.8,20
2010-09-13,1.8,706.309,2.29,21.73
2010-09-14,0,342.232,3.71,21.3
2010-09-15,0,225.373,3.74,20.3
2010-09-16,0,140.566,3.59,20.43
2010-09-17,0,113.866,2.62,20.77
2010-09-18,0,87.889,3.03,23.13
2010-09-19,9.78,94.368,1.48,18.43
2010-09-20,5.79,74.025,2.09,20.3
2010-09-21,41.84,165.611,1.48,17.7
2010-09-22,0.4,278.032,1.64,14
2010-09-23,0,186.623,2.57,15.33
2010-09-24,0,127.544,2.7,15.63
2010-09-25,0.07,93.577,2.43,15.47
2010-09-26,0,80.502,2.43,16.37
2010-09-27,0,67.142,2.17,16.33
2010-09-28,0,61.021,2.92,13.1
2010-09-29,0,46.649,1.66,10.97
2010-09-30,0,46.775,2.43,13.57
2010-10-01,0,43.793,2.1,13.87
2010-10-02,17.5,37.565,1.51,13.93
2010-10-03,14.87,103.886,2.38,17.3
2010-10-04,1.31,74.219,1.73,13.3
2010-10-05,0,56.41,1.99,14.4
2010-10-06,0,60.856,2.19,15.4
2010-10-07,0,27.981,2.37,16.03
2010-10-08,2.25,40.914,1.73,15.57
2010-10-09,0.29,41.255,2.24,16.7
2010-10-10,0,41.351,2.18,16.63
2010-10-11,0,30.192,1.34,15.37
2010-10-12,0,30.338,1.58,16.07
2010-10-13,0.01,30.445,1.54,14.57
2010-10-14,0,23.839,2.03,14.7
2010-10-15,0,30.38,2.34,11.53
2010-10-16,0,17.422,2.3,12.17
2010-10-17,0,23.996,1.68,13.23
2010-10-18,0,30.503,1.96,11.97
2010-10-19,0,17.546,1.82,13.23
2010-10-20,0,17.47,1.63,14.2
2010-10-21,0.63,20.375,1.27,12.43
2010-10-22,0.05,25.797,1.9,14.17
2010-10-23,0,17.964,1.54,13.2
2010-10-24,0,24.024,1.62,15.27
2010-10-25,0,4.728,1.7,10.5
2010-10-26,0,24.158,1.69,2.93
2010-10-27,0,11.308,1.18,3.37
2010-10-28,0,17.515,1.56,5.03
2010-10-29,0.04,17.644,1.56,6.84
2010-10-30,0,11.215,1.42,8.33
2010-10-31,0.21,17.756,1.11,7.83
2010-11-01,0.05,11.343,1.45,10.1
2010-11-02,0,11.48,1.68,4.37
2010-11-03,0,17.845,1.48,3.4
2010-11-04,0,11.686,1.25,7.3
2010-11-05,0,5.098,1.37,8.27
2010-11-06,0,24.268,1.14,9.77
2010-11-07,0,11.801,1.21,10.14
2010-11-08,4.7,5.293,1.39,5.43
2010-11-09,0.01,11.961,1.88,2.2
2010-11-10,0,10.544,1.36,2
2010-11-11,11.92,18.802,1.25,5.13
2010-11-12,1.73,30.979,1.82,6.1
2010-11-13,0,11.962,1.65,7.2
2010-11-14,0,12.096,1.9,8.17
2010-11-15,0,11.983,1.3,1.63
2010-11-16,0,11.959,0.98,1.03
2010-11-17,0,12.055,0.95,4.67
2010-11-18,0,12.076,0.94,3.7
2010-11-19,0,11.991,0.74,2.27
2010-11-20,0,5.786,0.88,4.94
2010-11-21,0,12.351,1.11,6.57
2010-11-22,1.19,12.183,1.62,5.4
2010-11-23,0,12.063,1.13,3.67
2010-11-24,0,5.993,1.01,4.63
2010-11-25,0.03,6.635,1.57,3
2010-11-26,0,12.527,1.03,-1.1
2010-11-27,1.56,0.212,1.07,-0.76
2010-11-28,0,5.945,1.43,-2.83
2010-11-29,0.31,19.408,1.07,1.8
2010-11-30,0.1,6.173,0.7,3.67
2010-12-01,0,19.129,0.71,4.24
2010-12-02,3.17,6.845,0.74,6.07
2010-12-03,2.91,6.371,2.24,3.87
2010-12-04,0,7.854,0.98,-1.03
2010-12-05,0,13.961,0.95,6.07
2010-12-06,0,9.043,1.13,5.2
2010-12-07,0,13.064,0.9,0.5
2010-12-08,1.84,2.837,0.57,-0.96
2010-12-09,0.27,14.141,0.64,-2.83
2010-12-10,3.67,2.696,0.91,-0.36
2010-12-11,0.04,7.121,1.92,-0.67
2010-12-12,0,13.792,0.63,-3.86
2010-12-13,0.11,1.26,0.67,-0.4
2010-12-14,0.02,3.621,1.14,-3.3
2010-12-15,0,3.562,0.96,-9.4
2010-12-16,0,3.44,0.79,-9.53
2010-12-17,0.2,3.888,0.64,-4.43
2010-12-18,0,4.332,0.65,-3.36
2010-12-19,0.31,6.81,0.71,0.2
2010-12-20,0,3.615,0.98,2.5
2010-12-21,0,16.183,0.97,2.1
2010-12-22,0,4.744,0.66,2.2
2010-12-23,0,3.809,1.13,-1.3
2010-12-24,0,2.752,0.88,-10.23
2010-12-25,0,1.696,0.95,-11.63
2010-12-26,0,4.15,0.98,-10
2010-12-27,0,4.175,0.9,-5.6
2010-12-28,3.7,4.2,0.71,-2.33
2010-12-29,0,4.057,0.64,-7.56
2010-12-30,2.48,4.583,0.48,-7
2010-12-31,0,3.082,0.49,-11.13
2011-01-01,0.18,7.597,0.39,-8.2
2011-01-02,0,6.314,0.48,-7.2
2011-01-03,0,0.71,0.39,-5.7
2011-01-04,0,6.382,0.55,-7.66
2011-01-05,0,0.515,0.81,-4.9
2011-01-06,0,0.396,0.52,-9.26
2011-01-07,0,2.942,0.58,-10.4
2011-01-08,0,9.153,0.57,-9
2011-01-09,0,3.043,0.69,-8.26
2011-01-10,0,1.982,0.55,-11.1
2011-01-11,0,3.277,0.58,-9.23
2011-01-12,0,3.216,0.67,-10
2011-01-13,0,3.265,0.57,-10.3
2011-01-14,0.01,3.366,0.63,-6.9
2011-01-15,0,3.085,0.72,-13.26
2011-01-16,0,1.114,0.52,-15.86
2011-01-17,0,1.03,0.71,-12.56
2011-01-18,0,1.277,0.78,-10.73
2011-01-19,0,1.373,0.87,-9.36
2011-01-20,0,1.522,0.7,-9.87
2011-01-21,0,1.863,0.71,-8.93
2011-01-22,0,1.919,0.81,-7.7
2011-01-23,0.65,1.975,0.47,-8.33
2011-01-24,0.06,2.031,0.46,-9.8
2011-01-25,0,2.127,0.59,-11.33
2011-01-26,0,1.778,0.76,-10.53
2011-01-27,0,2.552,0.72,-11.13
2011-01-28,0,2.505,0.77,-8.8
2011-01-29,0,2.464,0.8,-11.53
2011-01-30,0,2.424,0.8,-11.8
2011-01-31,0,2.382,0.87,-10.1
2011-02-01,0,2.34,1.02,-1.83
2011-02-02,0,3.488,1.07,-1.53
2011-02-03,0,2.726,0.96,-2.33
2011-02-04,0,1.964,0.79,-1.4
2011-02-05,0,5.281,0.94,-0.5
2011-02-06,0,3.126,0.98,-1.77
2011-02-07,0,0.971,0.91,-0.93
2011-02-08,0,2.952,1.15,0.77
2011-02-09,0,3.123,1.06,-1
2011-02-10,0,3.161,0.82,-3.07
2011-02-11,2.65,3.811,0.71,-1.87
2011-02-12,4.49,3.973,0.64,-6.57
2011-02-13,0.2,4.172,0.76,-7.97
2011-02-14,0.06,4.276,0.65,-5.57
2011-02-15,0.06,4.801,0.91,-6.43
2011-02-16,0,5.012,1.1,-3.16
2011-02-17,0.24,0.062,1,0.83
2011-02-18,0.02,5.433,1.22,-0.83
2011-02-19,0,6.152,1.53,-0.2
2011-02-20,0,5.979,1.42,0.74
2011-02-21,0,0.984,1.53,2.3
2011-02-22,0.17,6.384,1.56,3.4
2011-02-23,0,1.298,1.6,3.33
2011-02-24,0,7.081,1.99,4.27
2011-02-25,0,12.589,1.74,2.4
2011-02-26,0,4.167,1.88,2.43
2011-02-27,25.09,40.108,0.8,0.73
2011-02-28,2.97,2.838,0.88,-0.1
2011-03-01,4.21,13.325,0.75,-0.13
2011-03-02,0,8.727,1.32,-3.57
2011-03-03,0.02,8.46,1.27,-5
2011-03-04,0.02,3.633,1.37,-3.33
2011-03-05,0.04,9.311,1.35,-1.23
2011-03-06,0.05,4.327,1.53,2
2011-03-07,0,4.478,1.65,1.13
2011-03-08,0,5.077,1.84,-0.53
2011-03-09,0,5.454,1.69,-1.5
2011-03-10,0,5.719,1.63,-1.4
2011-03-11,0,5.865,2.23,2.14
2011-03-12,0,11.483,2.47,3.97
2011-03-13,0,11.515,2.44,8.5
2011-03-14,0,16.761,1.82,7.37
2011-03-15,0,16.716,2.09,1.73
2011-03-16,0,22.108,2.22,-1.13
2011-03-17,0,17.462,1.91,-0.47
2011-03-18,0.34,1.727,2.69,3.47
2011-03-19,0,17.71,3,9.23
2011-03-20,8.17,18.2,1.21,4.07
2011-03-21,0.26,13.514,2.25,6.53
2011-03-22,0.28,13.616,2.14,2.57
2011-03-23,0,18.973,2.29,0.13
2011-03-24,0.09,14.624,2.14,2.5
2011-03-25,0.91,15.008,1.37,-0.43
2011-03-26,0.03,9.013,2.05,0.4
2011-03-27,0,15.604,2.08,2.37
2011-03-28,4.56,6.474,1.13,2.87
2011-03-29,0.03,11.106,1.31,2.27
2011-03-30,0.07,11.579,2.76,5.67
2011-03-31,0,21.179,3.06,8.03
2011-04-01,0,12.656,3.49,8.14
2011-04-02,0,13.179,1.76,5.83
2011-04-03,0,22.344,2.66,6
2011-04-04,0,22.125,2.97,6.9
2011-04-05,0,22.189,3.03,7.93
2011-04-06,0,22.272,3.2,7.83
2011-04-07,6.61,26.877,1.34,8.83
2011-04-08,0,36.654,2.82,10.23
2011-04-09,0,44.06,3.67,9.04
2011-04-10,2.02,41.597,2.78,10.04
2011-04-11,0,36.866,3.23,8.5
2011-04-12,0,32.46,4.18,8.2
2011-04-13,0,37.33,4.27,10.24
2011-04-14,0,23.962,4.19,12
2011-04-15,0,19.762,3.17,14.33
2011-04-16,0.16,28.294,3.71,10.03
2011-04-17,0,27.67,3.73,9.5
2011-04-18,16.14,37.799,1.37,5.23
2011-04-19,3.06,36.524,2.39,6.6
2011-04-20,0.12,31.927,3.52,8.17
2011-04-21,0,45.318,3.21,11.4
2011-04-22,13.58,54.02,1.49,6.33
2011-04-23,0.09,75.711,2.83,8.43
2011-04-24,6.13,67.156,3.22,8.6
2011-04-25,0.13,54.139,3.83,10.47
2011-04-26,6.52,54.322,1.62,9.9
2011-04-27,13.81,62.823,1.32,7.4
2011-04-28,4.21,97.012,1.8,7.3
2011-04-29,0,101.519,2.32,8.3
2011-04-30,74.37,217.924,1.63,12.23
2011-05-01,1.07,825.024,3.27,13.5
2011-05-02,0,307.175,3.68,14.13
2011-05-03,0,180.622,4.07,13.93
2011-05-04,0,116.62,2.88,11.8
2011-05-05,0,93.78,4.12,13.67
2011-05-06,1.88,66.181,2.14,13.03
2011-05-07,6.64,70.836,4.78,17
2011-05-08,0,66.218,4.63,16.4
2011-05-09,26.07,66.477,2.26,16.83
2011-05-10,32.18,509.719,1.85,15.03
2011-05-11,14.51,356.148,1.87,13.73
2011-05-12,0.94,300.849,2.42,14.23
2011-05-13,0,195.795,5.32,14.67
2011-05-14,0,143.067,6.29,17.04
2011-05-15,0,100.687,5.06,15.9
2011-05-16,0,83.691,3.69,14.13
2011-05-17,0,74.502,4.31,13.87
2011-05-18,0,43.373,4.14,16.2
2011-05-19,0.51,51.96,3.9,19.2
2011-05-20,7.62,52.191,2.34,17.77
2011-05-21,10.6,53.906,1.85,13.97
2011-05-22,0.05,52.94,3.68,15.4
2011-05-23,0,44.847,3.43,16.9
2011-05-24,0,34.597,4.86,17.43
2011-05-25,0,33.434,4.51,17.97
2011-05-26,0,27.276,2.72,16.03
2011-05-27,0.08,27.043,2.93,15.57
2011-05-28,0,21.941,4.22,18.43
2011-05-29,0,19.533,4.47,17.33
2011-05-30,0,16.682,4.16,17.37
2011-05-31,8.84,19.08,2.35,15.2
2011-06-01,14.12,39.989,2.47,15.83
2011-06-02,0,36.19,4,17.87
2011-06-03,0,24.499,4.29,17.97
2011-06-04,0,18.022,4.61,20
2011-06-05,0,22.179,4.79,20
2011-06-06,0,14.431,5.33,20.6
2011-06-07,0,18.63,4.2,19.13
2011-06-08,3.1,14.619,5.05,20.97
2011-06-09,0.07,15.054,3.87,19.63
2011-06-10,0.35,11.175,3.3,20.77
2011-06-11,0.05,15.395,5.32,21.47
2011-06-12,7.91,11.81,4.23,20.9
2011-06-13,0.86,16.192,3.55,19.67
2011-06-14,0,9.041,5.14,20.67
2011-06-15,1.38,16.594,4.83,21.2
2011-06-16,0.04,8.84,5.57,22.13
2011-06-17,0,9.332,4.73,21.53
2011-06-18,0.01,5.561,4.93,22.27
2011-06-19,0,5.911,5.86,22.63
2011-06-20,0,6.241,5.92,23
2011-06-21,0,6.688,6.25,23.47
2011-06-22,4.33,7.014,3.08,21.94
2011-06-23,77.79,65.035,2.33,22.47
2011-06-24,37.3,465.972,2.43,18.1
2011-06-25,27.29,410.588,1.84,15.97
2011-06-26,42.42,1053.439,2.02,16.13
2011-06-27,8.54,746.649,2.2,17.73
2011-06-28,0.09,372.932,4.65,22.57
2011-06-29,92.97,1357.868,2.15,20.33
2011-06-30,43.03,1604.946,2.52,23
2011-07-01,0.14,767.197,3.42,23.93
2011-07-02,0,347.092,3.78,24.67
2011-07-03,79.64,734.774,2.11,21.83
2011-07-04,0.03,957.532,4.2,23.8
2011-07-05,0.06,376.768,4.67,23.33
2011-07-06,0,218.333,4.28,23.97
2011-07-07,40.68,179.221,2.16,20.37
2011-07-08,21.52,432.286,2.39,22.07
2011-07-09,44.56,1169.782,2.42,22.2
2011-07-10,1.11,549.005,2.42,23.1
2011-07-11,27.44,349.011,2.08,20.6
2011-07-12,33.53,604.423,2.08,21.03
2011-07-13,10.45,668.071,2.14,22.23
2011-07-14,49.26,754.315,2.12,22.5
2011-07-15,13.62,1019.266,2.31,23.43
2011-07-16,26.69,807.713,2.53,24.2
2011-07-17,14.93,717.971,3.21,24.9
2011-07-18,0,424.07,4.58,24.53
2011-07-19,5.86,271.574,3.21,23.13
2011-07-20,0.22,233.722,5.19,22.93
2011-07-21,0,174.15,5.25,21.43
2011-07-22,0,115.19,3.9,20.9
2011-07-23,4.85,102.304,3.39,23.77
2011-07-24,11.82,109.737,2.62,22.03
2011-07-25,0.75,97.604,3.24,23.07
2011-07-26,69.87,196.173,2.92,24.6
2011-07-27,160.76,3042.183,2.19,22.57
2011-07-28,43.03,2460.448,2.11,22.67
2011-07-29,19.43,1329.613,3.22,25.5
2011-07-30,2.41,669.911,2.39,24.43
2011-07-31,7.18,470.871,2.25,23.03
2011-08-01,3.71,362.205,2.15,22.8
2011-08-02,8.76,172.92,2.47,23.53
2011-08-03,24.27,136.06,2.92,24.47
2011-08-04,1.04,393.644,2.37,24.6
2011-08-05,0.24,279.605,4.76,26.73
2011-08-06,6.18,207.563,3.26,25.63
2011-08-07,0.13,183.668,4.27,26.03
2011-08-08,11.89,156.274,3.43,26.23
2011-08-09,0.7,126.061,2.95,24.47
2011-08-10,0.01,98.359,4.3,26.37
2011-08-11,0,72.198,4.26,26.73
2011-08-12,3.81,74.845,2.37,25.7
2011-08-13,8.1,75.461,2.59,25.37
2011-08-14,9.28,82.076,3.12,25.73
2011-08-15,0.57,83.934,2.66,24.74
2011-08-16,10.93,76.653,2.44,24.67
2011-08-17,23,161.7,1.97,22.13
2011-08-18,0.52,192.703,2.75,23
2011-08-19,0.01,131.459,2.9,22.7
2011-08-20,0.36,107.444,2.99,22.77
2011-08-21,0,81.804,4.33,22.8
2011-08-22,0.34,56.325,3.25,21.43
2011-08-23,0.33,57.043,3.48,21.8
2011-08-24,0.09,57.371,2.35,20.07
2011-08-25,0,44.604,3.77,22.07
2011-08-26,0,38.201,3.33,22.33
2011-08-27,0,38.303,3.63,24.03
2011-08-28,0,31.885,4.22,25.33
2011-08-29,0.83,31.854,3.42,25.53
2011-08-30,0.48,25.553,2.42,25.23
2011-08-31,0.01,31.977,4.48,25.53
2011-09-01,0,25.536,4.21,24.43
2011-09-02,0.72,19.332,3.52,22.73
2011-09-03,0.83,24.662,3.83,22.2
2011-09-04,1.27,18.311,3.38,20.43
2011-09-05,0.78,31.043,3.58,21.53
2011-09-06,0,30.951,3.6,20.2
2011-09-07,0,18.298,3.06,19.17
2011-09-08,0.05,18.356,2.59,20.13
2011-09-09,2.4,24.654,1.61,17.23
2011-09-10,2.26,24.674,1.87,18.43
2011-09-11,22.65,34.315,1.43,18.13
2011-09-12,0.64,69.027,2,21.43
2011-09-13,1.14,31.002,3.04,22.87
2011-09-14,0,31.026,2.76,23.23
2011-09-15,0,23.884,3.23,23.67
2011-09-16,0,24.122,3.24,23.9
2011-09-17,4.57,21.224,2.23,21
2011-09-18,7.14,37.342,2.43,16.87
2011-09-19,0.71,43.595,1.71,13
2011-09-20,0.01,31.093,2.63,13.73
2011-09-21,0,24.731,3.01,14.47
2011-09-22,0,18.381,2.86,14.87
2011-09-23,0,18.372,2.78,15.3
2011-09-24,0,11.997,2.95,16.47
2011-09-25,0,24.606,2.84,16.33
2011-09-26,0,12.216,3.09,17.8
2011-09-27,0,11.555,3.56,16.77
2011-09-28,0,11.128,1.99,14.03
2011-09-29,27.98,36.263,1.18,14.2
2011-09-30,0,30.067,2.77,13.4
2011-10-01,0,18.368,2.17,11.23
2011-10-02,0,24.752,2.31,10.13
2011-10-03,0,12.111,2.31,10.54
2011-10-04,0,6.051,2.38,11.53
2011-10-05,0,12.347,2.37,14.27
2011-10-06,0,6.087,2.7,13.94
2011-10-07,0,12.363,2.22,11.7
2011-10-08,0,5.109,2.21,13.37
2011-10-09,0,11.26,1.92,13.07
2011-10-10,0,11.215,2.23,15.27
2011-10-11,0,11.221,2.23,15.1
2011-10-12,0.03,5.031,1.46,12.6
2011-10-13,0,11.217,2.23,14
2011-10-14,3.54,11.461,0.97,11.67
2011-10-15,12.77,23.75,1.43,12.63
2011-10-16,2,11.28,2.29,12.8
2011-10-17,0,17.562,2.75,9.1
2011-10-18,0,11.421,1.86,7.4
2011-10-19,0,11.337,2.11,9.9
2011-10-20,0,4.986,1.88,11.77
2011-10-21,0.05,11.473,1.58,12.6
2011-10-22,5.98,11.388,1.06,12.2
2011-10-23,0.13,5.341,1.59,13.9
2011-10-24,0.37,11.291,1.33,11.7
2011-10-25,0,11.296,1.76,6.17
2011-10-26,0,17.667,1.55,6.4
2011-10-27,0,5.218,1.74,9.83
2011-10-28,0,5.88,1.43,12.27
2011-10-29,4.03,10.731,0.83,9.53
2011-10-30,0.12,11.466,1.33,11.6
2011-10-31,0.01,11.516,1.76,12.27
2011-11-01,0,5.22,1.65,12.2
2011-11-02,0,11.43,1.57,13.57
2011-11-03,0,11.3,1.77,12.73
2011-11-04,1.85,5.428,1.49,15.13
2011-11-05,0.78,17.766,1.83,17.63
2011-11-06,16.4,16.163,1.22,13
2011-11-07,0.05,29.9,1.17,13.73
2011-11-08,0.17,17.738,1.15,11.53
2011-11-09,0.82,23.754,1.07,10.2
2011-11-10,0,11.502,1.2,9.57
2011-11-11,0.64,17.552,0.78,9
2011-11-12,0,11.401,1.2,9.43
2011-11-13,0,11.502,1.68,9.3
2011-11-14,0,5.348,1.32,5
2011-11-15,0,17.928,1.21,4.57
2011-11-16,0,5.343,1.14,6.4
2011-11-17,0,17.467,0.99,9.34
2011-11-18,3.06,5.478,0.62,9.37
2011-11-19,0.43,11.693,1.36,10.83
2011-11-20,0.03,11.356,1.83,1.34
2011-11-21,0.17,5.594,1.36,0.57
2011-11-22,0,5.383,0.69,1.64
2011-11-23,2.82,11.805,1.01,1.87
2011-11-24,0,5.561,1.19,-2.06
2011-11-25,0.03,3.267,0.9,-0.13
2011-11-26,0,5.588,0.7,2.07
2011-11-27,0.96,11.605,1.09,10.07
2011-11-28,0.97,7.102,0.82,12.53
2011-11-29,11.17,26.125,0.78,8.5
2011-11-30,25.81,49.882,0.85,3.47
2011-12-01,0.47,31.978,0.78,2.1
2011-12-02,1.52,19.667,0.72,3.33
2011-12-03,9.85,31.78,0.48,2.6
2011-12-04,0.43,25.738,0.89,1.07
2011-12-05,0.31,25.667,0.66,-0.4
2011-12-06,0.56,19.612,0.74,2
2011-12-07,0.1,13.567,0.65,1.77
2011-12-08,5.91,25.843,0.61,0.1
2011-12-09,1.47,19.725,0.46,-2.93
2011-12-10,0.23,20.104,0.7,-4.93
2011-12-11,0.04,7.773,0.95,-0.17
2011-12-12,0.25,13.812,0.88,1.1
2011-12-13,0.13,13.846,0.63,-1
2011-12-14,0.02,7.888,0.79,-0.96
2011-12-15,0,13.555,1.06,-2.47
2011-12-16,0,7.996,0.87,-7.73
2011-12-17,0,9.403,0.63,-8.63
2011-12-18,0,8.179,0.65,-5.33
2011-12-19,0,14.089,0.71,-5
2011-12-20,0,8.26,0.6,-5.13
2011-12-21,0.1,8.32,0.5,-3.03
2011-12-22,0,8.726,1.07,-5.93
2011-12-23,0.01,8.382,0.56,-8.46
2011-12-24,0.02,2.43,0.85,-5.86
2011-12-25,0,8.605,0.84,-8.7
2011-12-26,0,9.28,0.58,-9.6
2011-12-27,0,2.791,0.49,-7.83
2011-12-28,0.06,2.73,0.5,-4.86
2011-12-29,0,8.705,0.55,-2
2011-12-30,0,2.835,0.56,-3.96
2011-12-31,0,5.403,0.6,-5.43
2012-01-01,0.05,8.935,0.72,-3.3
2012-01-02,0,15.28,0.59,-4.86
2012-01-03,0.05,3.912,0.63,-5.3
2012-01-04,0,3.159,0.64,-8
2012-01-05,0,3.126,0.6,-8.8
2012-01-06,0,9.076,0.62,-5.6
2012-01-07,0,3.719,0.62,-5.86
2012-01-08,0,3.472,0.64,-6.2
2012-01-09,0,3.43,0.84,-2.16
2012-01-10,0,3.637,0.7,-4.6
2012-01-11,0,3.666,0.66,-7.17
2012-01-12,0,5.49,0.7,-7.96
2012-01-13,0.01,7.243,0.84,-2.83
2012-01-14,0,4.554,0.8,-6
2012-01-15,0,0.266,0.58,-4.56
2012-01-16,0,3.833,0.8,-2.67
